 serial number,character,ferquency(pre million)
8444,褍,0.01528 
8445,篚,0.01528 
8446,牿,0.01528 
8447,龜,0.01528 
8448,斝,0.01528 
8449,減,0.01528 
8450,溍,0.01528 
8451,磡,0.01528 
8452,擓,0.01528 
8453,寛,0.01528 
8454,骙,0.01528 
8455,癩,0.01528 
8456,籙,0.01528 
8457,嚒,0.01528 
8458,暱,0.01528 
8459,噽,0.01528 
8460,丿,0.01528 
8461,慶,0.01528 
8462,渋,0.01528 
8463,埏,0.01528 
8464,螦,0.01528 
8465,燙,0.01528 
8466,遆,0.01528 
8467,盷,0.01528 
8468,袥,0.01528 
8469,窊,0.01528 
8470,珦,0.01528 
8471,鯹,0.01528 
8472,頁,0.01528 
8473,裀,0.01528 
8474,閱,0.01528 
8475,皽,0.01528 
8476,貞,0.01528 
8477,証,0.01528 
8478,玚,0.01475 
8479,馳,0.01475 
8480,焠,0.01475 
8481,楓,0.01475 
8482,镓,0.01475 
8483,憍,0.01475 
8484,燋,0.01475 
8485,珓,0.01475 
8486,糾,0.01475 
8487,锎,0.01475 
8488,哴,0.01475 
8489,鱗,0.01475 
8490,摟,0.01475 
8491,茻,0.01475 
8492,納,0.01475 
8493,評,0.01475 
8494,頗,0.01475 
8495,蹡,0.01475 
8496,攝,0.01475 
8497,褆,0.01475 
8498,爍,0.01475 
8499,癎,0.01475 
8500,舣,0.01475 
8501,鬱,0.01475 
8502,卆,0.01475 
8503,皕,0.01422 
8504,礤,0.01422 
8505,蹅,0.01422 
8506,鼌,0.01422 
8507,崈,0.01422 
8508,黨,0.01422 
8509,妸,0.01422 
8510,峊,0.01422 
8511,賦,0.01422 
8512,縛,0.01422 
8513,蹐,0.01422 
8514,筊,0.01422 
8515,荊,0.01422 
8516,倶,0.01422 
8517,巈,0.01422 
8518,悾,0.01422 
8519,裈,0.01422 
8520,鑨,0.01422 
8521,祿,0.01422 
8522,仫,0.01422 
8523,溼,0.01422 
8524,蝕,0.01422 
8525,栻,0.01422 
8526,樋,0.01422 
8527,鼷,0.01422 
8528,蓆,0.01422 
8529,覤,0.01422 
8530,謔,0.01422 
8531,枒,0.01422 
8532,偊,0.01422 
8533,痄,0.01422 
8534,顓,0.01422 
8535,揝,0.01422 
8536,抃,0.01370 
8537,咇,0.01370 
8538,螬,0.01370 
8539,趎,0.01370 
8540,疍,0.01370 
8541,巔,0.01370 
8542,訂,0.01370 
8543,敚,0.01370 
8544,朏,0.01370 
8545,菓,0.01370 
8546,馃,0.01370 
8547,鞃,0.01370 
8548,怳,0.01370 
8549,姞,0.01370 
8550,漈,0.01370 
8551,競,0.01370 
8552,鏮,0.01370 
8553,榼,0.01370 
8554,鳢,0.01370 
8555,唡,0.01370 
8556,礟,0.01370 
8557,毘,0.01370 
8558,顠,0.01370 
8559,攴,0.01370 
8560,矝,0.01370 
8561,濪,0.01370 
8562,饒,0.01370 
8563,掻,0.01370 
8564,頑,0.01370 
8565,頠,0.01370 
8566,搵,0.01370 
8567,焮,0.01370 
8568,燻,0.01370 
8569,纁,0.01370 
8570,艷,0.01370 
8571,杙,0.01370 
8572,鳙,0.01370 
8573,愑,0.01370 
8574,颭,0.01370 
8575,偡,0.01370 
8576,扙,0.01370 
8577,週,0.01370 
8578,砫,0.01370 
8579,鐲,0.01370 
8580,繤,0.01370 
8581,菴,0.01317 
8582,爊,0.01317 
8583,艸,0.01317 
8584,瀍,0.01317 
8585,償,0.01317 
8586,鈔,0.01317 
8587,櫈,0.01317 
8588,蝀,0.01317 
8589,镦,0.01317 
8590,羵,0.01317 
8591,諷,0.01317 
8592,匄,0.01317 
8593,洸,0.01317 
8594,蓕,0.01317 
8595,鍋,0.01317 
8596,撖,0.01317 
8597,镮,0.01317 
8598,頰,0.01317 
8599,耩,0.01317 
8600,洚,0.01317 
8601,拠,0.01317 
8602,畯,0.01317 
8603,犺,0.01317 
8604,嵙,0.01317 
8605,硁,0.01317 
8606,铑,0.01317 
8607,瞵,0.01317 
8608,菻,0.01317 
8609,鬽,0.01317 
8610,蒳,0.01317 
8611,闢,0.01317 
8612,鸊,0.01317 
8613,螵,0.01317 
8614,頻,0.01317 
8615,葜,0.01317 
8616,麹,0.01317 
8617,膄,0.01317 
8618,帨,0.01317 
8619,稅,0.01317 
8620,壇,0.01317 
8621,撢,0.01317 
8622,鷉,0.01317 
8623,磌,0.01317 
8624,聼,0.01317 
8625,塗,0.01317 
8626,尪,0.01317 
8627,濊,0.01317 
8628,斅,0.01317 
8629,噓,0.01317 
8630,藚,0.01317 
8631,愝,0.01317 
8632,儼,0.01317 
8633,钇,0.01317 
8634,億,0.01317 
8635,麀,0.01317 
8636,懮,0.01317 
8637,嶽,0.01317 
8638,綻,0.01317 
8639,眞,0.01317 
8640,迍,0.01317 
8641,蔔,0.01264 
8642,雛,0.01264 
8643,娖,0.01264 
8644,誕,0.01264 
8645,唗,0.01264 
8646,荳,0.01264 
8647,鞥,0.01264 
8648,汎,0.01264 
8649,鈇,0.01264 
8650,鋼,0.01264 
8651,購,0.01264 
8652,闔,0.01264 
8653,鉷,0.01264 
8654,魟,0.01264 
8655,匯,0.01264 
8656,璾,0.01264 
8657,楗,0.01264 
8658,圧,0.01264 
8659,誇,0.01264 
8660,鏈,0.01264 
8661,瞜,0.01264 
8662,呂,0.01264 
8663,镎,0.01264 
8664,挷,0.01264 
8665,捊,0.01264 
8666,奷,0.01264 
8667,籤,0.01264 
8668,囷,0.01264 
8669,澀,0.01264 
8670,曬,0.01264 
8671,钐,0.01264 
8672,熌,0.01264 
8673,贳,0.01264 
8674,竢,0.01264 
8675,飼,0.01264 
8676,筭,0.01264 
8677,媧,0.01264 
8678,杇,0.01264 
8679,狹,0.01264 
8680,鸺,0.01264 
8681,歘,0.01264 
8682,廴,0.01264 
8683,澭,0.01264 
8684,矞,0.01264 
8685,璪,0.01264 
8686,嘖,0.01264 
8687,偵,0.01264 
8688,媜,0.01264 
8689,蹱,0.01264 
8690,芧,0.01264 
8691,凖,0.01264 
8692,盦,0.01212 
8693,貝,0.01212 
8694,醭,0.01212 
8695,腸,0.01212 
8696,漼,0.01212 
8697,鱽,0.01212 
8698,疊,0.01212 
8699,誐,0.01212 
8700,阨,0.01212 
8701,輔,0.01212 
8702,吿,0.01212 
8703,閣,0.01212 
8704,袞,0.01212 
8705,濄,0.01212 
8706,囍,0.01212 
8707,嚿,0.01212 
8708,禝,0.01212 
8709,蔣,0.01212 
8710,驕,0.01212 
8711,轎,0.01212 
8712,侷,0.01212 
8713,芵,0.01212 
8714,蟸,0.01212 
8715,砢,0.01212 
8716,曪,0.01212 
8717,絡,0.01212 
8718,邁,0.01212 
8719,禖,0.01212 
8720,曚,0.01212 
8721,挐,0.01212 
8722,萳,0.01212 
8723,擬,0.01212 
8724,囓,0.01212 
8725,潑,0.01212 
8726,謙,0.01212 
8727,竊,0.01212 
8728,胠,0.01212 
8729,審,0.01212 
8730,筍,0.01212 
8731,橝,0.01212 
8732,醰,0.01212 
8733,镋,0.01212 
8734,朣,0.01212 
8735,涴,0.01212 
8736,晼,0.01212 
8737,偽,0.01212 
8738,翾,0.01212 
8739,壄,0.01212 
8740,瘖,0.01212 
8741,灜,0.01212 
8742,郵,0.01212 
8743,畬,0.01212 
8744,骣,0.01212 
8745,辀,0.01212 
8746,甃,0.01212 
8747,僎,0.01212 
8748,絔,0.01159 
8749,鹎,0.01159 
8750,揙,0.01159 
8751,昞,0.01159 
8752,裯,0.01159 
8753,搗,0.01159 
8754,嶋,0.01159 
8755,顛,0.01159 
8756,哋,0.01159 
8757,棟,0.01159 
8758,耑,0.01159 
8759,擱,0.01159 
8760,槻,0.01159 
8761,軌,0.01159 
8762,囯,0.01159 
8763,嚆,0.01159 
8764,彙,0.01159 
8765,耠,0.01159 
8766,劐,0.01159 
8767,濩,0.01159 
8768,癨,0.01159 
8769,敧,0.01159 
8770,泂,0.01159 
8771,摎,0.01159 
8772,犋,0.01159 
8773,麕,0.01159 
8774,狜,0.01159 
8775,窾,0.01159 
8776,矌,0.01159 
8777,镴,0.01159 
8778,鳓,0.01159 
8779,蔹,0.01159 
8780,泙,0.01159 
8781,舖,0.01159 
8782,宆,0.01159 
8783,瀼,0.01159 
8784,込,0.01159 
8785,篛,0.01159 
8786,蘇,0.01159 
8787,鹔,0.01159 
8788,擡,0.01159 
8789,菼,0.01159 
8790,搯,0.01159 
8791,筳,0.01159 
8792,眮,0.01159 
8793,腽,0.01159 
8794,碨,0.01159 
8795,儛,0.01159 
8796,栒,0.01159 
8797,掞,0.01159 
8798,鴦,0.01159 
8799,倻,0.01159 
8800,蛦,0.01159 
8801,泆,0.01159 
8802,鹢,0.01159 
8803,鄘,0.01159 
8804,雝,0.01159 
8805,賊,0.01159 
8806,戦,0.01159 
8807,滯,0.01159 
8808,膣,0.01159 
8809,镃,0.01159 
8810,攽,0.01106 
8811,邉,0.01106 
8812,憯,0.01106 
8813,滄,0.01106 
8814,艙,0.01106 
8815,勅,0.01106 
8816,噇,0.01106 
8817,蔥,0.01106 
8818,尓,0.01106 
8819,澴,0.01106 
8820,喤,0.01106 
8821,績,0.01106 
8822,脥,0.01106 
8823,経,0.01106 
8824,朧,0.01106 
8825,靇,0.01106 
8826,駡,0.01106 
8827,朒,0.01106 
8828,鞶,0.01106 
8829,髈,0.01106 
8830,浿,0.01106 
8831,抷,0.01106 
8832,闋,0.01106 
8833,眘,0.01106 
8834,瞍,0.01106 
8835,穌,0.01106 
8836,餗,0.01106 
8837,譚,0.01106 
8838,饀,0.01106 
8839,萜,0.01106 
8840,誔,0.01106 
8841,銅,0.01106 
8842,賢,0.01106 
8843,銷,0.01106 
8844,噷,0.01106 
8845,婞,0.01106 
8846,洶,0.01106 
8847,鸴,0.01106 
8848,鐚,0.01106 
8849,巘,0.01106 
8850,鑰,0.01106 
8851,鄴,0.01106 
8852,吚,0.01106 
8853,隠,0.01106 
8854,怮,0.01106 
8855,譽,0.01106 
8856,軏,0.01106 
8857,抜,0.01054 
8858,舭,0.01054 
8859,斃,0.01054 
8860,飊,0.01054 
8861,馎,0.01054 
8862,偁,0.01054 
8863,踧,0.01054 
8864,躭,0.01054 
8865,淂,0.01054 
8866,撴,0.01054 
8867,遯,0.01054 
8868,钆,0.01054 
8869,葔,0.01054 
8870,謊,0.01054 
8871,漷,0.01054 
8872,瘕,0.01054 
8873,橿,0.01054 
8874,訣,0.01054 
8875,釦,0.01054 
8876,曠,0.01054 
8877,裩,0.01054 
8878,稂,0.01054 
8879,睖,0.01054 
8880,麥,0.01054 
8881,厖,0.01054 
8882,羃,0.01054 
8883,煵,0.01054 
8884,摰,0.01054 
8885,侫,0.01054 
8886,柈,0.01054 
8887,鈚,0.01054 
8888,噐,0.01054 
8889,杄,0.01054 
8890,嗛,0.01054 
8891,覷,0.01054 
8892,刄,0.01054 
8893,蒻,0.01054 
8894,脎,0.01054 
8895,鰣,0.01054 
8896,丗,0.01054 
8897,蒐,0.01054 
8898,灘,0.01054 
8899,餂,0.01054 
8900,朓,0.01054 
8901,魋,0.01054 
8902,饦,0.01054 
8903,窪,0.01054 
8904,渦,0.01054 
8905,盻,0.01054 
8906,陜,0.01054 
8907,纖,0.01054 
8908,鹹,0.01054 
8909,啞,0.01054 
8910,靨,0.01054 
8911,宧,0.01054 
8912,轅,0.01054 
8913,慍,0.01054 
8914,債,0.01054 
8915,漲,0.01054 
8916,鄭,0.01054 
8917,鐏,0.01054 
8918,薆,0.01001 
8919,奡,0.01001 
8920,沘,0.01001 
8921,嗶,0.01001 
8922,侼,0.01001 
8923,噠,0.01001 
8924,耵,0.01001 
8925,靪,0.01001 
8926,胐,0.01001 
8927,糞,0.01001 
8928,綱,0.01001 
8929,雚,0.01001 
8930,鬹,0.01001 
8931,駭,0.01001 
8932,艱,0.01001 
8933,瀞,0.01001 
8934,懇,0.01001 
8935,楛,0.01001 
8936,膦,0.01001 
8937,矓,0.01001 
8938,僇,0.01001 
8939,巒,0.01001 
8940,镅,0.01001 
8941,祙,0.01001 
8942,皏,0.01001 
8943,豈,0.01001 
8944,棬,0.01001 
8945,隢,0.01001 
8946,壽,0.01001 
8947,樉,0.01001 
8948,舑,0.01001 
8949,癱,0.01001 
8950,縢,0.01001 
8951,渟,0.01001 
8952,禿,0.01001 
8953,稌,0.01001 
8954,剬,0.01001 
8955,滃,0.01001 
8956,娭,0.01001 
8957,粞,0.01001 
8958,潝,0.01001 
8959,効,0.01001 
8960,屭,0.01001 
8961,廞,0.01001 
8962,嬿,0.01001 
8963,咉,0.01001 
8964,殽,0.01001 
8965,螢,0.01001 
8966,暎,0.01001 
8967,緼,0.01001 
8968,韻,0.01001 
8969,膪,0.01001 
8970,徴,0.01001 
8971,晸,0.01001 
8972,扺,0.01001 
8973,驟,0.01001 
8974,玆,0.01001 
8975,掫,0.01001 
8976,憊,0.00948 
8977,珌,0.00948 
8978,疪,0.00948 
8979,缏,0.00948 
8980,蠙,0.00948 
8981,砵,0.00948 
8982,蔀,0.00948 
8983,燦,0.00948 
8984,鸧,0.00948 
8985,襯,0.00948 
8986,遫,0.00948 
8987,寵,0.00948 
8988,慒,0.00948 
8989,篴,0.00948 
8990,鮗,0.00948 
8991,篤,0.00948 
8992,囮,0.00948 
8993,筦,0.00948 
8994,暤,0.00948 
8995,頀,0.00948 
8996,擭,0.00948 
8997,虀,0.00948 
8998,巜,0.00948 
8999,擴,0.00948 
9000,攔,0.00948 
9001,咾,0.00948 
9002,癃,0.00948 
9003,嚨,0.00948 
9004,躘,0.00948 
9005,嬤,0.00948 
9006,獰,0.00948 
9007,鈕,0.00948 
9008,柸,0.00948 
9009,軿,0.00948 
9010,酺,0.00948 
9011,贌,0.00948 
9012,嗆,0.00948 
9013,碻,0.00948 
9014,虇,0.00948 
9015,宭,0.00948 
9016,騒,0.00948 
9017,袑,0.00948 
9018,侁,0.00948 
9019,摗,0.00948 
9020,逷,0.00948 
9021,坉,0.00948 
9022,鮀,0.00948 
9023,吳,0.00948 
9024,縣,0.00948 
9025,呴,0.00948 
9026,醑,0.00948 
9027,昫,0.00948 
9028,醃,0.00948 
9029,魘,0.00948 
9030,祅,0.00948 
9031,洢,0.00948 
9032,铟,0.00948 
9033,迶,0.00948 
9034,漁,0.00948 
9035,黦,0.00948 
9036,煴,0.00948 
9037,栆,0.00948 
9038,邅,0.00948 
9039,铚,0.00948 
9040,柷,0.00948 
9041,疰,0.00948 
9042,瑑,0.00948 
9043,葊,0.00896 
9044,磝,0.00896 
9045,豝,0.00896 
9046,剝,0.00896 
9047,狽,0.00896 
9048,鏰,0.00896 
9049,皀,0.00896 
9050,変,0.00896 
9051,辮,0.00896 
9052,鏢,0.00896 
9053,餅,0.00896 
9054,棌,0.00896 
9055,剷,0.00896 
9056,敊,0.00896 
9057,倕,0.00896 
9058,鬴,0.00896 
9059,筸,0.00896 
9060,僱,0.00896 
9061,鞎,0.00896 
9062,恗,0.00896 
9063,嘩,0.00896 
9064,檓,0.00896 
9065,鑯,0.00896 
9066,暕,0.00896 
9067,屆,0.00896 
9068,搢,0.00896 
9069,韮,0.00896 
9070,踘,0.00896 
9071,蠟,0.00896 
9072,漤,0.00896 
9073,蜋,0.00896 
9074,耢,0.00896 
9075,瓃,0.00896 
9076,藟,0.00896 
9077,褵,0.00896 
9078,槤,0.00896 
9079,鰡,0.00896 
9080,竜,0.00896 
9081,瓏,0.00896 
9082,嚧,0.00896 
9083,鹵,0.00896 
9084,昩,0.00896 
9085,毣,0.00896 
9086,倷,0.00896 
9087,湳,0.00896 
9088,铌,0.00896 
9089,釀,0.00896 
9090,瓫,0.00896 
9091,喯,0.00896 
9092,憵,0.00896 
9093,啓,0.00896 
9094,兛,0.00896 
9095,硚,0.00896 
9096,靑,0.00896 
9097,臞,0.00896 
9098,絨,0.00896 
9099,鎔,0.00896 
9100,鬺,0.00896 
9101,儵,0.00896 
9102,璹,0.00896 
9103,繐,0.00896 
9104,咷,0.00896 
9105,屜,0.00896 
9106,涶,0.00896 
9107,嫵,0.00896 
9108,唌,0.00896 
9109,挦,0.00896 
9110,嘨,0.00896 
9111,遜,0.00896 
9112,瑤,0.00896 
9113,耰,0.00896 
9114,扜,0.00896 
9115,寃,0.00896 
9116,杬,0.00896 
9117,抯,0.00896 
9118,趙,0.00896 
9119,鬒,0.00896 
9120,鈡,0.00896 
9121,鰲,0.00843 
9122,栢,0.00843 
9123,鰏,0.00843 
9124,觱,0.00843 
9125,碥,0.00843 
9126,駁,0.00843 
9127,愖,0.00843 
9128,挰,0.00843 
9129,錞,0.00843 
9130,玼,0.00843 
9131,镩,0.00843 
9132,礑,0.00843 
9133,觝,0.00843 
9134,绖,0.00843 
9135,緞,0.00843 
9136,箙,0.00843 
9137,簠,0.00843 
9138,乢,0.00843 
9139,搆,0.00843 
9140,頷,0.00843 
9141,狢,0.00843 
9142,鰉,0.00843 
9143,宊,0.00843 
9144,藠,0.00843 
9145,岕,0.00843 
9146,燼,0.00843 
9147,莖,0.00843 
9148,豤,0.00843 
9149,鲙,0.00843 
9150,儈,0.00843 
9151,欵,0.00843 
9152,籟,0.00843 
9153,蘿,0.00843 
9154,犖,0.00843 
9155,蔴,0.00843 
9156,莾,0.00843 
9157,眫,0.00843 
9158,矈,0.00843 
9159,麑,0.00843 
9160,襛,0.00843 
9161,汸,0.00843 
9162,賠,0.00843 
9163,慽,0.00843 
9164,臍,0.00843 
9165,蹺,0.00843 
9166,睄,0.00843 
9167,坵,0.00843 
9168,擩,0.00843 
9169,揌,0.00843 
9170,羶,0.00843 
9171,脤,0.00843 
9172,涭,0.00843 
9173,簑,0.00843 
9174,渧,0.00843 
9175,殢,0.00843 
9176,鉄,0.00843 
9177,筩,0.00843 
9178,妧,0.00843 
9179,葦,0.00843 
9180,呉,0.00843 
9181,旿,0.00843 
9182,晛,0.00843 
9183,揳,0.00843 
9184,鬵,0.00843 
9185,茓,0.00843 
9186,焄,0.00843 
9187,鴳,0.00843 
9188,験,0.00843 
9189,謠,0.00843 
9190,滛,0.00843 
9191,霙,0.00843 
9192,嵎,0.00843 
9193,睮,0.00843 
9194,髃,0.00843 
9195,蓣,0.00843 
9196,籥,0.00843 
9197,勻,0.00843 
9198,簮,0.00843 
9199,曽,0.00843 
9200,劄,0.00843 
9201,栴,0.00843 
9202,衆,0.00843 
9203,鴸,0.00843 
9204,畷,0.00843 
9205,菝,0.00790 
9206,蝂,0.00790 
9207,鞆,0.00790 
9208,嵖,0.00790 
9209,怊,0.00790 
9210,熾,0.00790 
9211,錘,0.00790 
9212,蝽,0.00790 
9213,惙,0.00790 
9214,賨,0.00790 
9215,咑,0.00790 
9216,獃,0.00790 
9217,泹,0.00790 
9218,旳,0.00790 
9219,弔,0.00790 
9220,釘,0.00790 
9221,吪,0.00790 
9222,棐,0.00790 
9223,屝,0.00790 
9224,镄,0.00790 
9225,唝,0.00790 
9226,鉤,0.00790 
9227,苽,0.00790 
9228,枴,0.00790 
9229,豗,0.00790 
9230,踖,0.00790 
9231,榢,0.00790 
9232,捁,0.00790 
9233,鈌,0.00790 
9234,莙,0.00790 
9235,誙,0.00790 
9236,骻,0.00790 
9237,饋,0.00790 
9238,铼,0.00790 
9239,悢,0.00790 
9240,仂,0.00790 
9241,扐,0.00790 
9242,豊,0.00790 
9243,斂,0.00790 
9244,鄰,0.00790 
9245,稟,0.00790 
9246,舲,0.00790 
9247,嶺,0.00790 
9248,籠,0.00790 
9249,縷,0.00790 
9250,鸁,0.00790 
9251,鄚,0.00790 
9252,黴,0.00790 
9253,渼,0.00790 
9254,蜺,0.00790 
9255,鞰,0.00790 
9256,磞,0.00790 
9257,憇,0.00790 
9258,愜,0.00790 
9259,庼,0.00790 
9260,麯,0.00790 
9261,嗮,0.00790 
9262,笹,0.00790 
9263,氺,0.00790 
9264,碩,0.00790 
9265,耥,0.00790 
9266,儯,0.00790 
9267,凃,0.00790 
9268,嗗,0.00790 
9269,瑋,0.00790 
9270,崄,0.00790 
9271,澥,0.00790 
9272,敘,0.00790 
9273,喓,0.00790 
9274,譯,0.00790 
9275,濙,0.00790 
9276,癕,0.00790 
9277,纋,0.00790 
9278,礜,0.00790 
9279,皁,0.00790 
9280,譟,0.00790 
9281,肈,0.00790 
9282,袗,0.00790 
9283,猙,0.00790 
9284,巵,0.00790 
9285,濁,0.00790 
9286,頒,0.00737 
9287,诐,0.00737 
9288,徧,0.00737 
9289,飆,0.00737 
9290,掤,0.00737 
9291,鲌,0.00737 
9292,蠶,0.00737 
9293,拺,0.00737 
9294,劖,0.00737 
9295,産,0.00737 
9296,箠,0.00737 
9297,輟,0.00737 
9298,瑳,0.00737 
9299,憚,0.00737 
9300,頔,0.00737 
9301,挕,0.00737 
9302,苳,0.00737 
9303,嬻,0.00737 
9304,蠧,0.00737 
9305,崿,0.00737 
9306,尃,0.00737 
9307,鞷,0.00737 
9308,堌,0.00737 
9309,唅,0.00737 
9310,澒,0.00737 
9311,鰗,0.00737 
9312,瓛,0.00737 
9313,癀,0.00737 
9314,姦,0.00737 
9315,洊,0.00737 
9316,晈,0.00737 
9317,牁,0.00737 
9318,硿,0.00737 
9319,焅,0.00737 
9320,嵐,0.00737 
9321,鵹,0.00737 
9322,灕,0.00737 
9323,飗,0.00737 
9324,侓,0.00737 
9325,盝,0.00737 
9326,鑾,0.00737 
9327,淪,0.00737 
9328,儸,0.00737 
9329,暋,0.00737 
9330,脲,0.00737 
9331,搫,0.00737 
9332,貧,0.00737 
9333,郱,0.00737 
9334,拑,0.00737 
9335,缲,0.00737 
9336,寑,0.00737 
9337,匤,0.00737 
9338,栣,0.00737 
9339,牣,0.00737 
9340,袵,0.00737 
9341,訕,0.00737 
9342,渻,0.00737 
9343,飔,0.00737 
9344,頌,0.00737 
9345,鲐,0.00737 
9346,慆,0.00737 
9347,鰧,0.00737 
9348,詑,0.00737 
9349,紈,0.00737 
9350,蟁,0.00737 
9351,犧,0.00737 
9352,蚿,0.00737 
9353,缐,0.00737 
9354,铏,0.00737 
9355,喣,0.00737 
9356,鴉,0.00737 
9357,酏,0.00737 
9358,癮,0.00737 
9359,楢,0.00737 
9360,滪,0.00737 
9361,淵,0.00737 
9362,蘊,0.00737 
9363,攢,0.00737 
9364,贈,0.00737 
9365,霅,0.00737 
9366,窋,0.00737 
9367,磚,0.00737 
9368,踨,0.00737 
9369,铇,0.00685 
9370,盃,0.00685 
9371,偪,0.00685 
9372,熛,0.00685 
9373,嚗,0.00685 
9374,吥,0.00685 
9375,綵,0.00685 
9376,禪,0.00685 
9377,宬,0.00685 
9378,礎,0.00685 
9379,墊,0.00685 
9380,壂,0.00685 
9381,釣,0.00685 
9382,妬,0.00685 
9383,陏,0.00685 
9384,柮,0.00685 
9385,枙,0.00685 
9386,墦,0.00685 
9387,鼢,0.00685 
9388,戤,0.00685 
9389,榦,0.00685 
9390,槓,0.00685 
9391,肐,0.00685 
9392,鈎,0.00685 
9393,袿,0.00685 
9394,巂,0.00685 
9395,韓,0.00685 
9396,翯,0.00685 
9397,戸,0.00685 
9398,懽,0.00685 
9399,讙,0.00685 
9400,穢,0.00685 
9401,惛,0.00685 
9402,羈,0.00685 
9403,済,0.00685 
9404,牋,0.00685 
9405,漿,0.00685 
9406,澆,0.00685 
9407,皦,0.00685 
9408,褯,0.00685 
9409,冂,0.00685 
9410,痀,0.00685 
9411,邭,0.00685 
9412,脧,0.00685 
9413,譎,0.00685 
9414,痾,0.00685 
9415,濫,0.00685 
9416,睸,0.00685 
9417,鳘,0.00685 
9418,婗,0.00685 
9419,輗,0.00685 
9420,楩,0.00685 
9421,樸,0.00685 
9422,竅,0.00685 
9423,勍,0.00685 
9424,恘,0.00685 
9425,嬬,0.00685 
9426,鱓,0.00685 
9427,煶,0.00685 
9428,凘,0.00685 
9429,亖,0.00685 
9430,娀,0.00685 
9431,鎲,0.00685 
9432,摥,0.00685 
9433,醄,0.00685 
9434,鳀,0.00685 
9435,涏,0.00685 
9436,赨,0.00685 
9437,蜼,0.00685 
9438,齆,0.00685 
9439,臒,0.00685 
9440,煕,0.00685 
9441,稧,0.00685 
9442,陿,0.00685 
9443,睍,0.00685 
9444,媟,0.00685 
9445,釁,0.00685 
9446,挜,0.00685 
9447,棪,0.00685 
9448,彥,0.00685 
9449,傜,0.00685 
9450,嶬,0.00685 
9451,禋,0.00685 
9452,慇,0.00685 
9453,嚚,0.00685 
9454,廕,0.00685 
9455,憗,0.00685 
9456,逌,0.00685 
9457,兪,0.00685 
9458,秗,0.00685 
9459,鸑,0.00685 
9460,慥,0.00685 
9461,簉,0.00685 
9462,矰,0.00685 
9463,氈,0.00685 
9464,脹,0.00685 
9465,蹠,0.00685 
9466,穉,0.00685 
9467,蠋,0.00685 
9468,粧,0.00685 
9469,樁,0.00685 
9470,綴,0.00685 
9471,啅,0.00685 
9472,滶,0.00632 
9473,茇,0.00632 
9474,袐,0.00632 
9475,嗏,0.00632 
9476,悵,0.00632 
9477,疢,0.00632 
9478,橕,0.00632 
9479,綢,0.00632 
9480,麄,0.00632 
9481,缞,0.00632 
9482,炟,0.00632 
9483,璫,0.00632 
9484,窎,0.00632 
9485,脰,0.00632 
9486,闍,0.00632 
9487,覩,0.00632 
9488,鍛,0.00632 
9489,軃,0.00632 
9490,毦,0.00632 
9491,発,0.00632 
9492,轓,0.00632 
9493,雰,0.00632 
9494,漧,0.00632 
9495,挌,0.00632 
9496,玽,0.00632 
9497,煹,0.00632 
9498,迒,0.00632 
9499,壺,0.00632 
9500,沍,0.00632 
9501,絙,0.00632 
9502,鐄,0.00632 
9503,膠,0.00632 
9504,誱,0.00632 
9505,兓,0.00632 
9506,慬,0.00632 
9507,鐻,0.00632 
9508,罥,0.00632 
9509,欬,0.00632 
9510,冦,0.00632 
9511,恇,0.00632 
9512,磈,0.00632 
9513,荖,0.00632 
9514,犂,0.00632 
9515,醨,0.00632 
9516,憀,0.00632 
9517,燐,0.00632 
9518,醁,0.00632 
9519,録,0.00632 
9520,礞,0.00632 
9521,緲,0.00632 
9522,銘,0.00632 
9523,驀,0.00632 
9524,獏,0.00632 
9525,侽,0.00632 
9526,臲,0.00632 
9527,幋,0.00632 
9528,姵,0.00632 
9529,骹,0.00632 
9530,唚,0.00632 
9531,趨,0.00632 
9532,碏,0.00632 
9533,髥,0.00632 
9534,勷,0.00632 
9535,磉,0.00632 
9536,飋,0.00632 
9537,硰,0.00632 
9538,滳,0.00632 
9539,瞫,0.00632 
9540,膆,0.00632 
9541,祘,0.00632 
9542,粋,0.00632 
9543,穂,0.00632 
9544,稊,0.00632 
9545,屇,0.00632 
9546,塆,0.00632 
9547,碔,0.00632 
9548,巇,0.00632 
9549,虩,0.00632 
9550,煆,0.00632 
9551,蝦,0.00632 
9552,梟,0.00632 
9553,綉,0.00632 
9554,魖,0.00632 
9555,碞,0.00632 
9556,曮,0.00632 
9557,贗,0.00632 
9558,繄,0.00632 
9559,酂,0.00632 
9560,増,0.00632 
9561,磳,0.00632 
9562,詐,0.00632 
9563,酙,0.00632 
9564,嫃,0.00632 
9565,锧,0.00632 
9566,腫,0.00632 
9567,囑,0.00632 
9568,眝,0.00632 
9569,絆,0.00579 
9570,褾,0.00579 
9571,徶,0.00579 
9572,嶓,0.00579 
9573,愽,0.00579 
9574,厠,0.00579 
9575,筴,0.00579 
9576,秅,0.00579 
9577,釵,0.00579 
9578,攙,0.00579 
9579,鋋,0.00579 
9580,儭,0.00579 
9581,歯,0.00579 
9582,珫,0.00579 
9583,鉏,0.00579 
9584,篨,0.00579 
9585,閦,0.00579 
9586,齪,0.00579 
9587,佽,0.00579 
9588,欉,0.00579 
9589,訑,0.00579 
9590,噉,0.00579 
9591,菿,0.00579 
9592,琱,0.00579 
9593,鯛,0.00579 
9594,魀,0.00579 
9595,崗,0.00579 
